bulletin_date,municipality,probable_cases,probable_cases_percent
2021-03-15,Trujillo Alto,163,2.1
2021-03-15,Utuado,29,0.4
2021-03-15,Vega Alta,49,0.6
2021-03-15,Vega Baja,85,1.1
2021-03-15,Vieques,74,0.9
2021-03-15,Villalba,49,0.6
2021-03-15,Yabucoa,68,0.9
2021-03-15,Yauco,28,0.4
2021-03-15,Otro lugar fuera de PR,14,
2021-03-15,No disponible,300,
2021-03-15,Total,8237,
2021-03-16,Adjuntas,24,0.3
2021-03-16,Aguada,123,1.6
2021-03-16,Aguadilla,158,2.0
2021-03-16,Aguas Buenas,50,0.6
2021-03-16,Aibonito,46,0.6
2021-03-16,Añasco,84,1.1
2021-03-16,Arecibo,130,1.6
2021-03-16,Arroyo,20,0.3
2021-03-16,Barceloneta,39,0.5
2021-03-16,Barranquitas,99,1.2
2021-03-16,Bayamón,603,7.6
2021-03-16,Cabo Rojo,89,1.1
2021-03-16,Caguas,327,4.1
2021-03-16,Camuy,52,0.7
2021-03-16,Canóvanas,85,1.1
2021-03-16,Carolina,327,4.1
2021-03-16,Cataño,34,0.4
2021-03-16,Cayey,159,2.0
2021-03-16,Ceiba,91,1.1
2021-03-16,Ciales,34,0.4
2021-03-16,Cidra,119,1.5
2021-03-16,Coamo,95,1.2
2021-03-16,Comerío,62,0.8
2021-03-16,Corozal,80,1.0
2021-03-16,Culebra,1,0.0
2021-03-16,Dorado,90,1.1
2021-03-16,Fajardo,222,2.8
2021-03-16,Florida,38,0.5
2021-03-16,Guánica,18,0.2
2021-03-16,Guayama,48,0.6
2021-03-16,Guayanilla,21,0.3
2021-03-16,Guaynabo,170,2.1
2021-03-16,Gurabo,97,1.2
2021-03-16,Hatillo,45,0.6
2021-03-16,Hormigueros,31,0.4
2021-03-16,Humacao,97,1.2
2021-03-16,Isabela,144,1.8
2021-03-16,Jayuya,21,0.3
2021-03-16,Juana Díaz,73,0.9
2021-03-16,Juncos,126,1.6
2021-03-16,Lajas,58,0.7
2021-03-16,Lares,35,0.4
2021-03-16,Las Marías,13,0.2
2021-03-16,Las Piedras,132,1.7
2021-03-16,Loíza,75,0.9
2021-03-16,Luquillo,84,1.1
2021-03-16,Manatí,43,0.5
2021-03-16,Maricao,1,0.0
2021-03-16,Maunabo,14,0.2
2021-03-16,Mayagüez,165,2.1
2021-03-16,Moca,138,1.7
2021-03-16,Morovis,79,1.0
2021-03-16,Naguabo,79,1.0
2021-03-16,Naranjito,125,1.6
2021-03-16,Orocovis,27,0.3
2021-03-16,Patillas,26,0.3
2021-03-16,Peñuelas,73,0.9
2021-03-16,Ponce,224,2.8
2021-03-16,Quebradillas,91,1.1
2021-03-16,Rincón,27,0.3
2021-03-16,Río Grande,229,2.9
2021-03-16,Sabana Grande,30,0.4
2021-03-16,Salinas,49,0.6
2021-03-16,San Germán,56,0.7
2021-03-16,San Juan,641,8.1
2021-03-16,San Lorenzo,100,1.3
2021-03-16,San Sebastián,144,1.8
2021-03-16,Santa Isabel,31,0.4
2021-03-16,Toa Alta,231,2.9
2021-03-16,Toa Baja,195,2.5
2021-03-16,Trujillo Alto,163,2.1
2021-03-16,Utuado,29,0.4
2021-03-16,Vega Alta,49,0.6
2021-03-16,Vega Baja,85,1.1
2021-03-16,Vieques,74,0.9
2021-03-16,Villalba,49,0.6
2021-03-16,Yabucoa,68,0.9
2021-03-16,Yauco,28,0.4
2021-03-16,Otro lugar fuera de PR,14,
2021-03-16,No disponible,300,
2021-03-16,Total,8246,
2021-03-17,Adjuntas,24,0.3
2021-03-17,Aguada,124,1.6
2021-03-17,Aguadilla,159,2.0
2021-03-17,Aguas Buenas,50,0.6
2021-03-17,Aibonito,46,0.6
2021-03-17,Añasco,84,1.1
2021-03-17,Arecibo,131,1.6
2021-03-17,Arroyo,20,0.3
2021-03-17,Barceloneta,39,0.5
2021-03-17,Barranquitas,100,1.3
2021-03-17,Bayamón,604,7.6
2021-03-17,Cabo Rojo,88,1.1
2021-03-17,Caguas,326,4.1
2021-03-17,Camuy,55,0.7
2021-03-17,Canóvanas,92,1.2
2021-03-17,Carolina,329,4.1
2021-03-17,Cataño,34,0.4
2021-03-17,Cayey,160,2.0
2021-03-17,Ceiba,91,1.1
2021-03-17,Ciales,34,0.4
2021-03-17,Cidra,119,1.5
2021-03-17,Coamo,95,1.2
2021-03-17,Comerío,62,0.8
2021-03-17,Corozal,80,1.0
2021-03-17,Culebra,1,0.0
2021-03-17,Dorado,92,1.2
2021-03-17,Fajardo,223,2.8
2021-03-17,Florida,38,0.5
2021-03-17,Guánica,18,0.2
2021-03-17,Guayama,48,0.6
2021-03-17,Guayanilla,21,0.3
2021-03-17,Guaynabo,171,2.1
2021-03-17,Gurabo,97,1.2
2021-03-17,Hatillo,46,0.6
2021-03-17,Hormigueros,31,0.4
2021-03-17,Humacao,97,1.2
2021-03-17,Isabela,144,1.8
2021-03-17,Jayuya,21,0.3
2021-03-17,Juana Díaz,73,0.9
2021-03-17,Juncos,126,1.6
2021-03-17,Lajas,58,0.7
2021-03-17,Lares,35,0.4
2021-03-17,Las Marías,13,0.2
2021-03-17,Las Piedras,134,1.7
2021-03-17,Loíza,77,1.0
2021-03-17,Luquillo,84,1.1
2021-03-17,Manatí,43,0.5
2021-03-17,Maricao,1,0.0
2021-03-17,Maunabo,14,0.2
2021-03-17,Mayagüez,165,2.1
2021-03-17,Moca,139,1.7
2021-03-17,Morovis,79,1.0
2021-03-17,Naguabo,79,1.0
2021-03-17,Naranjito,125,1.6
2021-03-17,Orocovis,27,0.3
2021-03-17,Patillas,26,0.3
2021-03-17,Peñuelas,73,0.9
2021-03-17,Ponce,225,2.8
2021-03-17,Quebradillas,91,1.1
2021-03-17,Rincón,27,0.3
2021-03-17,Río Grande,230,2.9
2021-03-17,Sabana Grande,30,0.4
2021-03-17,Salinas,49,0.6
2021-03-17,San Germán,56,0.7
2021-03-17,San Juan,644,8.1
2021-03-17,San Lorenzo,100,1.3
2021-03-17,San Sebastián,146,1.8
2021-03-17,Santa Isabel,31,0.4
2021-03-17,Toa Alta,231,2.9
2021-03-17,Toa Baja,195,2.4
2021-03-17,Trujillo Alto,164,2.1
2021-03-17,Utuado,30,0.4
2021-03-17,Vega Alta,50,0.6
2021-03-17,Vega Baja,87,1.1
2021-03-17,Vieques,74,0.9
2021-03-17,Villalba,49,0.6
2021-03-17,Yabucoa,68,0.9
2021-03-17,Yauco,28,0.4
2021-03-17,Otro lugar fuera de PR,14,
2021-03-17,No disponible,300,
2021-03-17,Total,8284,
2021-03-18,Adjuntas,24,0.3
2021-03-18,Aguada,124,1.5
2021-03-18,Aguadilla,161,2.0
2021-03-18,Aguas Buenas,49,0.6
2021-03-18,Aibonito,47,0.6
2021-03-18,Añasco,84,1.0
2021-03-18,Arecibo,132,1.6
2021-03-18,Arroyo,20,0.2
2021-03-18,Barceloneta,39,0.5
2021-03-18,Barranquitas,103,1.3
2021-03-18,Bayamón,612,7.6
2021-03-18,Cabo Rojo,89,1.1
2021-03-18,Caguas,331,4.1
2021-03-18,Camuy,55,0.7
2021-03-18,Canóvanas,93,1.2
2021-03-18,Carolina,336,4.2
2021-03-18,Cataño,35,0.4
2021-03-18,Cayey,159,2.0
2021-03-18,Ceiba,91,1.1
2021-03-18,Ciales,33,0.4
2021-03-18,Cidra,119,1.5
2021-03-18,Coamo,97,1.2
2021-03-18,Comerío,62,0.8
2021-03-18,Corozal,79,1.0
2021-03-18,Culebra,1,0.0
2021-03-18,Dorado,92,1.1
2021-03-18,Fajardo,224,2.8
2021-03-18,Florida,38,0.5
2021-03-18,Guánica,18,0.2
2021-03-18,Guayama,49,0.6
2021-03-18,Guayanilla,21,0.3
2021-03-18,Guaynabo,172,2.1
2021-03-18,Gurabo,96,1.2
2021-03-18,Hatillo,46,0.6
2021-03-18,Hormigueros,31,0.4
2021-03-18,Humacao,98,1.2
2021-03-18,Isabela,145,1.8
2021-03-18,Jayuya,21,0.3
2021-03-18,Juana Díaz,73,0.9
2021-03-18,Juncos,129,1.6
2021-03-18,Lajas,58,0.7
2021-03-18,Lares,36,0.4
2021-03-18,Las Marías,13,0.2
2021-03-18,Las Piedras,135,1.7
2021-03-18,Loíza,77,1.0
2021-03-18,Luquillo,84,1.0
2021-03-18,Manatí,43,0.5
2021-03-18,Maricao,1,0.0
2021-03-18,Maunabo,14,0.2
2021-03-18,Mayagüez,166,2.1
2021-03-18,Moca,139,1.7
2021-03-18,Morovis,79,1.0
2021-03-18,Naguabo,78,1.0
2021-03-18,Naranjito,126,1.6
2021-03-18,Orocovis,31,0.4
2021-03-18,Patillas,26,0.3
2021-03-18,Peñuelas,73,0.9
2021-03-18,Ponce,227,2.8
2021-03-18,Quebradillas,93,1.2
2021-03-18,Rincón,27,0.3
2021-03-18,Río Grande,230,2.9
2021-03-18,Sabana Grande,31,0.4
2021-03-18,Salinas,49,0.6
2021-03-18,San Germán,57,0.7
2021-03-18,San Juan,649,8.1
2021-03-18,San Lorenzo,101,1.3
2021-03-18,San Sebastián,147,1.8
2021-03-18,Santa Isabel,29,0.4
2021-03-18,Toa Alta,233,2.9
2021-03-18,Toa Baja,196,2.4
2021-03-18,Trujillo Alto,163,2.0
2021-03-18,Utuado,28,0.3
2021-03-18,Vega Alta,51,0.6
2021-03-18,Vega Baja,90,1.1
2021-03-18,Vieques,74,0.9
2021-03-18,Villalba,49,0.6
2021-03-18,Yabucoa,68,0.8
2021-03-18,Yauco,28,0.3
2021-03-18,Otro lugar fuera de PR,14,
2021-03-18,No disponible,310,
2021-03-18,Total,8351,
2021-03-19,Adjuntas,25,0.3
2021-03-19,Aguada,124,1.5
2021-03-19,Aguadilla,160,2.0
2021-03-19,Aguas Buenas,51,0.6
2021-03-19,Aibonito,47,0.6
2021-03-19,Añasco,84,1.0
2021-03-19,Arecibo,134,1.7
2021-03-19,Arroyo,20,0.2
2021-03-19,Barceloneta,39,0.5
2021-03-19,Barranquitas,102,1.3
2021-03-19,Bayamón,618,7.6
2021-03-19,Cabo Rojo,89,1.1
2021-03-19,Caguas,337,4.2
2021-03-19,Camuy,56,0.7
2021-03-19,Canóvanas,94,1.2
2021-03-19,Carolina,341,4.2
2021-03-19,Cataño,35,0.4
2021-03-19,Cayey,162,2.0
2021-03-19,Ceiba,91,1.1
2021-03-19,Ciales,33,0.4
2021-03-19,Cidra,120,1.5
2021-03-19,Coamo,97,1.2
2021-03-19,Comerío,62,0.8
2021-03-19,Corozal,79,1.0
2021-03-19,Culebra,1,0.0
2021-03-19,Dorado,90,1.1
2021-03-19,Fajardo,225,2.8
2021-03-19,Florida,38,0.5
2021-03-19,Guánica,18,0.2
2021-03-19,Guayama,50,0.6
2021-03-19,Guayanilla,21,0.3
2021-03-19,Guaynabo,172,2.1
2021-03-19,Gurabo,96,1.2
2021-03-19,Hatillo,52,0.6
2021-03-19,Hormigueros,31,0.4
2021-03-19,Humacao,98,1.2
2021-03-19,Isabela,146,1.8
2021-03-19,Jayuya,21,0.3
2021-03-19,Juana Díaz,74,0.9
2021-03-19,Juncos,135,1.7
2021-03-19,Lajas,58,0.7
2021-03-19,Lares,36,0.4
2021-03-19,Las Marías,13,0.2
2021-03-19,Las Piedras,138,1.7
2021-03-19,Loíza,77,1.0
2021-03-19,Luquillo,84,1.0
2021-03-19,Manatí,43,0.5
2021-03-19,Maricao,1,0.0
2021-03-19,Maunabo,14,0.2
2021-03-19,Mayagüez,166,2.1
2021-03-19,Moca,140,1.7
2021-03-19,Morovis,79,1.0
2021-03-19,Naguabo,78,1.0
2021-03-19,Naranjito,127,1.6
2021-03-19,Orocovis,32,0.4
2021-03-19,Patillas,26,0.3
2021-03-19,Peñuelas,73,0.9
2021-03-19,Ponce,227,2.8
2021-03-19,Quebradillas,95,1.2
2021-03-19,Rincón,27,0.3
2021-03-19,Río Grande,230,2.8
2021-03-19,Sabana Grande,33,0.4
2021-03-19,Salinas,49,0.6
2021-03-19,San Germán,57,0.7
2021-03-19,San Juan,655,8.1
2021-03-19,San Lorenzo,105,1.3
2021-03-19,San Sebastián,147,1.8
2021-03-19,Santa Isabel,29,0.4
2021-03-19,Toa Alta,234,2.9
2021-03-19,Toa Baja,196,2.4
2021-03-19,Trujillo Alto,164,2.0
2021-03-19,Utuado,28,0.3
2021-03-19,Vega Alta,52,0.6
2021-03-19,Vega Baja,91,1.1
2021-03-19,Vieques,74,0.9
2021-03-19,Villalba,49,0.6
2021-03-19,Yabucoa,68,0.8
2021-03-19,Yauco,29,0.4
2021-03-19,Otro lugar fuera de PR,14,
2021-03-19,No disponible,312,
2021-03-19,Total,8418,
2021-03-20,Adjuntas,25,0.3
2021-03-20,Aguada,124,1.5
2021-03-20,Aguadilla,161,2.0
2021-03-20,Aguas Buenas,51,0.6
2021-03-20,Aibonito,47,0.6
2021-03-20,Añasco,84,1.0
2021-03-20,Arecibo,133,1.6
2021-03-20,Arroyo,19,0.2
2021-03-20,Barceloneta,40,0.5
2021-03-20,Barranquitas,104,1.3
2021-03-20,Bayamón,620,7.6
2021-03-20,Cabo Rojo,89,1.1
2021-03-20,Caguas,339,4.2
2021-03-20,Camuy,57,0.7
2021-03-20,Canóvanas,93,1.1
2021-03-20,Carolina,342,4.2
2021-03-20,Cataño,35,0.4
2021-03-20,Cayey,166,2.0
2021-03-20,Ceiba,92,1.1
2021-03-20,Ciales,33,0.4
2021-03-20,Cidra,120,1.5
2021-03-20,Coamo,97,1.2
2021-03-20,Comerío,63,0.8
2021-03-20,Corozal,79,1.0
2021-03-20,Culebra,1,0.0
2021-03-20,Dorado,90,1.1
2021-03-20,Fajardo,225,2.8
2021-03-20,Florida,38,0.5
2021-03-20,Guánica,18,0.2
2021-03-20,Guayama,50,0.6
2021-03-20,Guayanilla,21,0.3
2021-03-20,Guaynabo,174,2.1
2021-03-20,Gurabo,96,1.2
2021-03-20,Hatillo,52,0.6
2021-03-20,Hormigueros,31,0.4
2021-03-20,Humacao,100,1.2
2021-03-20,Isabela,146,1.8
2021-03-20,Jayuya,21,0.3
2021-03-20,Juana Díaz,74,0.9
2021-03-20,Juncos,139,1.7
2021-03-20,Lajas,58,0.7
2021-03-20,Lares,35,0.4
2021-03-20,Las Marías,13,0.2
2021-03-20,Las Piedras,135,1.7
2021-03-20,Loíza,77,0.9
2021-03-20,Luquillo,84,1.0
2021-03-20,Manatí,44,0.5
2021-03-20,Maricao,1,0.0
2021-03-20,Maunabo,14,0.2
2021-03-20,Mayagüez,166,2.0
2021-03-20,Moca,140,1.7
2021-03-20,Morovis,79,1.0
2021-03-20,Naguabo,78,1.0
2021-03-20,Naranjito,126,1.6
2021-03-20,Orocovis,30,0.4
2021-03-20,Patillas,26,0.3
2021-03-20,Peñuelas,73,0.9
2021-03-20,Ponce,227,2.8
2021-03-20,Quebradillas,97,1.2
2021-03-20,Rincón,27,0.3
2021-03-20,Río Grande,230,2.8
2021-03-20,Sabana Grande,34,0.4
2021-03-20,Salinas,49,0.6
2021-03-20,San Germán,57,0.7
2021-03-20,San Juan,658,8.1
2021-03-20,San Lorenzo,107,1.3
2021-03-20,San Sebastián,148,1.8
2021-03-20,Santa Isabel,29,0.4
2021-03-20,Toa Alta,237,2.9
2021-03-20,Toa Baja,198,2.4
2021-03-20,Trujillo Alto,167,2.1
2021-03-20,Utuado,28,0.3
2021-03-20,Vega Alta,52,0.6
2021-03-20,Vega Baja,92,1.1
2021-03-20,Vieques,74,0.9
2021-03-20,Villalba,49,0.6
2021-03-20,Yabucoa,68,0.8
2021-03-20,Yauco,30,0.4
2021-03-20,Otro lugar fuera de PR,14,
2021-03-20,No disponible,319,
2021-03-20,Total,8459,
2021-03-21,Adjuntas,25,0.3
2021-03-21,Aguada,124,1.5
2021-03-21,Aguadilla,162,2.0
2021-03-21,Aguas Buenas,51,0.6
2021-03-21,Aibonito,47,0.6
2021-03-21,Añasco,85,1.0
2021-03-21,Arecibo,136,1.7
2021-03-21,Arroyo,19,0.2
2021-03-21,Barceloneta,40,0.5
2021-03-21,Barranquitas,104,1.3
2021-03-21,Bayamón,626,7.6
2021-03-21,Cabo Rojo,89,1.1
2021-03-21,Caguas,337,4.1
2021-03-21,Camuy,58,0.7
2021-03-21,Canóvanas,93,1.1
2021-03-21,Carolina,353,4.3
2021-03-21,Cataño,36,0.4
2021-03-21,Cayey,166,2.0
2021-03-21,Ceiba,92,1.1
2021-03-21,Ciales,33,0.4
2021-03-21,Cidra,120,1.5
2021-03-21,Coamo,98,1.2
2021-03-21,Comerío,63,0.8
2021-03-21,Corozal,79,1.0
2021-03-21,Culebra,1,0.0
2021-03-21,Dorado,94,1.1
2021-03-21,Fajardo,225,2.7
2021-03-21,Florida,38,0.5
2021-03-21,Guánica,18,0.2
2021-03-21,Guayama,50,0.6
2021-03-21,Guayanilla,22,0.3
2021-03-21,Guaynabo,176,2.1
2021-03-21,Gurabo,96,1.2
2021-03-21,Hatillo,53,0.6
2021-03-21,Hormigueros,33,0.4
2021-03-21,Humacao,100,1.2
2021-03-21,Isabela,147,1.8
2021-03-21,Jayuya,22,0.3
2021-03-21,Juana Díaz,79,1.0
2021-03-21,Juncos,142,1.7
2021-03-21,Lajas,58,0.7
2021-03-21,Lares,36,0.4
2021-03-21,Las Marías,14,0.2
2021-03-21,Las Piedras,138,1.7
2021-03-21,Loíza,80,1.0
2021-03-21,Luquillo,84,1.0
2021-03-21,Manatí,46,0.6
2021-03-21,Maricao,1,0.0
2021-03-21,Maunabo,14,0.2
2021-03-21,Mayagüez,166,2.0
2021-03-21,Moca,141,1.7
2021-03-21,Morovis,79,1.0
2021-03-21,Naguabo,78,0.9
2021-03-21,Naranjito,129,1.6
2021-03-21,Orocovis,31,0.4
2021-03-21,Patillas,26,0.3
2021-03-21,Peñuelas,73,0.9
2021-03-21,Ponce,230,2.8
2021-03-21,Quebradillas,97,1.2
2021-03-21,Rincón,27,0.3
2021-03-21,Río Grande,233,2.8
2021-03-21,Sabana Grande,35,0.4
2021-03-21,Salinas,50,0.6
2021-03-21,San Germán,59,0.7
2021-03-21,San Juan,664,8.1
2021-03-21,San Lorenzo,108,1.3
2021-03-21,San Sebastián,151,1.8
2021-03-21,Santa Isabel,30,0.4
2021-03-21,Toa Alta,237,2.9
2021-03-21,Toa Baja,202,2.5
2021-03-21,Trujillo Alto,171,2.1
2021-03-21,Utuado,29,0.4
2021-03-21,Vega Alta,51,0.6
2021-03-21,Vega Baja,95,1.2
2021-03-21,Vieques,74,0.9
2021-03-21,Villalba,50,0.6
2021-03-21,Yabucoa,68,0.8
2021-03-21,Yauco,30,0.4
2021-03-21,Otro lugar fuera de PR,14,
2021-03-21,No disponible,318,
2021-03-21,Total,8549,
2021-03-22,Adjuntas,25,0.3
2021-03-22,Aguada,124,1.5
2021-03-22,Aguadilla,163,2
2021-03-22,Aguas Buenas,51,0.6
2021-03-22,Aibonito,49,0.6
2021-03-22,Añasco,87,1.1
2021-03-22,Arecibo,135,1.6
2021-03-22,Arroyo,20,0.2
2021-03-22,Barceloneta,40,0.5
2021-03-22,Barranquitas,102,1.2
2021-03-22,Bayamón,627,7.6
2021-03-22,Cabo Rojo,90,1.1
2021-03-22,Caguas,334,4
2021-03-22,Camuy,60,0.7
2021-03-22,Canóvanas,93,1.1
2021-03-22,Carolina,354,4.3
2021-03-22,Cataño,35,0.4
2021-03-22,Cayey,166,2
2021-03-22,Ceiba,92,1.1
2021-03-22,Ciales,33,0.4
2021-03-22,Cidra,120,1.5
2021-03-22,Coamo,98,1.2
2021-03-22,Comerío,64,0.8
2021-03-22,Corozal,82,1
2021-03-22,Culebra,1,0
2021-03-22,Dorado,95,1.1
2021-03-22,Fajardo,226,2.7
2021-03-22,Florida,38,0.5
2021-03-22,Guánica,18,0.2
2021-03-22,Guayama,51,0.6
2021-03-22,Guayanilla,22,0.3
2021-03-22,Guaynabo,178,2.2
2021-03-22,Gurabo,98,1.2
2021-03-22,Hatillo,53,0.6
2021-03-22,Hormigueros,33,0.4
2021-03-22,Humacao,100,1.2
2021-03-22,Isabela,147,1.8
2021-03-22,Jayuya,22,0.3
2021-03-22,Juana Díaz,79,1
2021-03-22,Juncos,140,1.7
2021-03-22,Lajas,58,0.7
2021-03-22,Lares,37,0.4
2021-03-22,Las Marías,14,0.2
2021-03-22,Las Piedras,142,1.7
2021-03-22,Loíza,80,1
2021-03-22,Luquillo,85,1
2021-03-22,Manatí,45,0.5
2021-03-22,Maricao,1,0
2021-03-22,Maunabo,14,0.2
2021-03-22,Mayagüez,166,2
2021-03-22,Moca,141,1.7
2021-03-22,Morovis,78,0.9
2021-03-22,Naguabo,78,0.9
2021-03-22,Naranjito,129,1.6
2021-03-22,Orocovis,29,0.4
2021-03-22,Patillas,26,0.3
2021-03-22,Peñuelas,73,0.9
2021-03-22,Ponce,232,2.8
2021-03-22,Quebradillas,98,1.2
2021-03-22,Rincón,28,0.3
2021-03-22,Río Grande,233,2.8
2021-03-22,Sabana Grande,35,0.4
2021-03-22,Salinas,50,0.6
2021-03-22,San Germán,59,0.7
2021-03-22,San Juan,670,8.1
2021-03-22,San Lorenzo,118,1.4
2021-03-22,San Sebastián,154,1.9
2021-03-22,Santa Isabel,36,0.4
2021-03-22,Toa Alta,241,2.9
2021-03-22,Toa Baja,204,2.5
2021-03-22,Trujillo Alto,172,2.1
2021-03-22,Utuado,29,0.4
2021-03-22,Vega Alta,51,0.6
2021-03-22,Vega Baja,96,1.2
2021-03-22,Vieques,74,0.9
2021-03-22,Villalba,50,0.6
2021-03-22,Yabucoa,68,0.8
2021-03-22,Yauco,30,0.4
2021-03-22,Otro lugar fuera de PR,14,
2021-03-22,No disponible,320,
2021-03-22,Total,8603,
2021-03-23,Adjuntas,25,0.3
2021-03-23,Aguada,124,1.5
2021-03-23,Aguadilla,165,2.0
2021-03-23,Aguas Buenas,51,0.6
2021-03-23,Aibonito,49,0.6
2021-03-23,Añasco,87,1.0
2021-03-23,Arecibo,135,1.6
2021-03-23,Arroyo,20,0.2
2021-03-23,Barceloneta,40,0.5
2021-03-23,Barranquitas,102,1.2
2021-03-23,Bayamón,632,7.6
2021-03-23,Cabo Rojo,90,1.1
2021-03-23,Caguas,335,4.0
2021-03-23,Camuy,60,0.7
2021-03-23,Canóvanas,94,1.1
2021-03-23,Carolina,353,4.3
2021-03-23,Cataño,35,0.4
2021-03-23,Cayey,167,2.0
2021-03-23,Ceiba,92,1.1
2021-03-23,Ciales,33,0.4
2021-03-23,Cidra,121,1.5
2021-03-23,Coamo,98,1.2
2021-03-23,Comerío,64,0.8
2021-03-23,Corozal,82,1.0
2021-03-23,Culebra,1,0.0
2021-03-23,Dorado,95,1.1
2021-03-23,Fajardo,226,2.7
2021-03-23,Florida,38,0.5
2021-03-23,Guánica,18,0.2
2021-03-23,Guayama,51,0.6
2021-03-23,Guayanilla,22,0.3
2021-03-23,Guaynabo,179,2.2
2021-03-23,Gurabo,99,1.2
2021-03-23,Hatillo,52,0.6
2021-03-23,Hormigueros,33,0.4
2021-03-23,Humacao,102,1.2
2021-03-23,Isabela,148,1.8
2021-03-23,Jayuya,22,0.3
2021-03-23,Juana Díaz,79,1.0
2021-03-23,Juncos,141,1.7
2021-03-23,Lajas,58,0.7
2021-03-23,Lares,38,0.5
2021-03-23,Las Marías,13,0.2
2021-03-23,Las Piedras,143,1.7
2021-03-23,Loíza,80,1.0
2021-03-23,Luquillo,85,1.0
2021-03-23,Manatí,45,0.5
2021-03-23,Maricao,1,0.0
2021-03-23,Maunabo,14,0.2
2021-03-23,Mayagüez,165,2.0
2021-03-23,Moca,143,1.7
2021-03-23,Morovis,80,1.0
2021-03-23,Naguabo,78,0.9
2021-03-23,Naranjito,129,1.6
2021-03-23,Orocovis,29,0.3
2021-03-23,Patillas,26,0.3
2021-03-23,Peñuelas,73,0.9
2021-03-23,Ponce,231,2.8
2021-03-23,Quebradillas,98,1.2
2021-03-23,Rincón,28,0.3
2021-03-23,Río Grande,233,2.8
2021-03-23,Sabana Grande,35,0.4
2021-03-23,Salinas,50,0.6
2021-03-23,San Germán,59,0.7
2021-03-23,San Juan,672,8.1
2021-03-23,San Lorenzo,118,1.4
2021-03-23,San Sebastián,153,1.8
2021-03-23,Santa Isabel,36,0.4
2021-03-23,Toa Alta,241,2.9
2021-03-23,Toa Baja,206,2.5
2021-03-23,Trujillo Alto,175,2.1
2021-03-23,Utuado,28,0.3
2021-03-23,Vega Alta,52,0.6
2021-03-23,Vega Baja,96,1.2
2021-03-23,Vieques,74,0.9
2021-03-23,Villalba,50,0.6
2021-03-23,Yabucoa,69,0.8
2021-03-23,Yauco,30,0.4
2021-03-23,Otro lugar fuera de PR,14,
2021-03-23,No disponible,328,
2021-03-23,Total,8636,
2021-03-24,Adjuntas,25,0.3
2021-03-24,Aguada,124,1.5
2021-03-24,Aguadilla,166,2
2021-03-24,Aguas Buenas,51,0.6
2021-03-24,Aibonito,49,0.6
2021-03-24,Añasco,87,1
2021-03-24,Arecibo,136,1.6
2021-03-24,Arroyo,20,0.2
2021-03-24,Barceloneta,40,0.5
2021-03-24,Barranquitas,101,1.2
2021-03-24,Bayamón,635,7.6
2021-03-24,Cabo Rojo,90,1.1
2021-03-24,Caguas,335,4
2021-03-24,Camuy,61,0.7
2021-03-24,Canóvanas,94,1.1
2021-03-24,Carolina,353,4.2
2021-03-24,Cataño,35,0.4
2021-03-24,Cayey,167,2
2021-03-24,Ceiba,92,1.1
2021-03-24,Ciales,33,0.4
2021-03-24,Cidra,121,1.5
2021-03-24,Coamo,99,1.2
2021-03-24,Comerío,64,0.8
2021-03-24,Corozal,84,1
2021-03-24,Culebra,1,0
2021-03-24,Dorado,95,1.1
2021-03-24,Fajardo,226,2.7
2021-03-24,Florida,38,0.5
2021-03-24,Guánica,18,0.2
2021-03-24,Guayama,49,0.6
2021-03-24,Guayanilla,22,0.3
2021-03-24,Guaynabo,179,2.1
2021-03-24,Gurabo,99,1.2
2021-03-24,Hatillo,52,0.6
2021-03-24,Hormigueros,32,0.4
2021-03-24,Humacao,102,1.2
2021-03-24,Isabela,154,1.8
2021-03-24,Jayuya,22,0.3
2021-03-24,Juana Díaz,80,1
2021-03-24,Juncos,141,1.7
2021-03-24,Lajas,58,0.7
2021-03-24,Lares,38,0.5
2021-03-24,Las Marías,13,0.2
2021-03-24,Las Piedras,145,1.7
2021-03-24,Loíza,80,1
2021-03-24,Luquillo,85,1
2021-03-24,Manatí,45,0.5
2021-03-24,Maricao,1,0
2021-03-24,Maunabo,15,0.2
2021-03-24,Mayagüez,166,2
2021-03-24,Moca,145,1.7
2021-03-24,Morovis,80,1
2021-03-24,Naguabo,78,0.9
2021-03-24,Naranjito,129,1.5
2021-03-24,Orocovis,28,0.3
2021-03-24,Patillas,32,0.4
2021-03-24,Peñuelas,73,0.9
2021-03-24,Ponce,232,2.8
2021-03-24,Quebradillas,98,1.2
2021-03-24,Rincón,31,0.4
2021-03-24,Río Grande,233,2.8
2021-03-24,Sabana Grande,35,0.4
2021-03-24,Salinas,50,0.6
2021-03-24,San Germán,60,0.7
2021-03-24,San Juan,672,8.1
2021-03-24,San Lorenzo,119,1.4
2021-03-24,San Sebastián,153,1.8
2021-03-24,Santa Isabel,36,0.4
2021-03-24,Toa Alta,242,2.9
2021-03-24,Toa Baja,208,2.5
2021-03-24,Trujillo Alto,175,2.1
2021-03-24,Utuado,30,0.4
2021-03-24,Vega Alta,53,0.6
2021-03-24,Vega Baja,97,1.2
2021-03-24,Vieques,76,0.9
2021-03-24,Villalba,50,0.6
2021-03-24,Yabucoa,70,0.8
2021-03-24,Yauco,30,0.4
2021-03-24,Otro lugar fuera de PR,14,
2021-03-24,No disponible,326,
2021-03-24,Total,8673,
2021-03-25,Adjuntas,25,0.3
2021-03-25,Aguada,124,1.5
